,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
1397,Heure d'hiver: l'astuce pour savoir si on recule ou on avance sa montre - L'Express,EMi7dVxPnG4,Heure d'hiver: l'astuce pour savoir si on recule ou on avance sa montre,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"À chaque fois c'est la même chose! On avance? On recule? impossible de se rappeler dans quel sens tourner les aiguilles de sa montre. Le passage à l'heure d'hiver, c'est pour la nuit du samedi 28 octobre au dimanche 29 octobre: à 2 heures, il sera 3 heures. Voici une astuce très simple en vidéo, qui vous permettra de ne pas vous tromper et de ne pas rater votre réveil.",2017-10-27T13:30:15Z,PT1M31S,12686,None,None,None
1398,Deux Américaines secourues après cinq mois d'errance dans le Pacifique - L'Express,id4nE9S3n7I,Deux Américaines secourues après cinq mois d'errance dans le Pacifique,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,L'histoire est à peine croyable. La marine américaine a annoncé jeudi avoir secouru deux plaisancières américaines qui dérivaient au beau milieu de l'océan Pacifique depuis des mois et des mois avec leurs chiens.,2017-10-27T07:00:25Z,PT1M6S,2383,None,None,"['Pacifique', 'dérive voilier', 'Etats-Unis', 'Tahiti']"
1399,Un Britannique s’envole avec une centaine de ballons et une chaise de camping - L'Express,YBUzFbXAd7Q,Un Britannique s’envole avec une centaine de ballons et une chaise de camping,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Un aventurier britannique s'est envolé en Afrique du Sud à bord... d'une chaise de camping attachée à une centaine de ballons d'hélium.,2017-10-26T15:41:22Z,PT1M5S,5999,None,None,"['ballons', 'afrique du sud', 'isnolite', 'chaise de camping']"
1400,L'image à ne pas louper: une statue de Jean-Paul II va perdre sa croix - L'Express,WIVGJwq2-XU,L'image à ne pas louper: une statue de Jean-Paul II va perdre sa croix,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Le Conseil d'État a ordonné mercredi le retrait d'une croix surplombant une statue de Jean-Paul II de la ville de Ploërmel en Bretagne. Un conflit vieux de onze ans.,2017-10-26T14:18:47Z,PT1M9S,3360,None,None,"[""conseil d'état"", 'bretagne', 'croix', 'eglise', 'état', 'morbihan']"
1401,Les spectaculaires funérailles du roi de Thaïlande - L'Express,Zk1Xtla39vM,Les spectaculaires funérailles du roi de Thaïlande,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Palanquin doré surmonté d'une urne funéraire en bois précieux, sujets agenouillés, site crématoire immense... Les funérailles jeudi du roi de Thaïlande, estimées à 90 millions de dollars (plus de 76 millions d'euros), ont été spectaculaires.",2017-10-26T07:53:46Z,PT2M17S,15533,None,None,"['Thaïlande', 'funéraille', 'Bangkok']"
1402,Donald Trump étrillé par son propre camp - L'Express,eZZmlTM8U5g,Donald Trump étrillé par son propre camp,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Tempête chez les Républicains. Deux sénateurs ont critiqué ouvertement le comportement de Donald Trump, tout en claquant la porte du parti.",2017-10-25T09:19:54Z,PT2M1S,1505,None,None,"['Donald Trump', 'USA', 'Etats-Unis', 'Sénat', 'Jeff Flake', 'Bob Corker']"
1403,"Allumée, la flamme olympique entame son périple avant les JO d'hiver 2018 - L'Express",LPoCynh-5vY,"Allumée, la flamme olympique entame son périple avant les JO d'hiver 2018",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,La flamme olympique a été allumée sur le site antique grec d'Olympie et va commencer son périple jusquà la Corée du Sud avant l'ouverture des JO d'hiver de PyeongChang.,2017-10-24T17:25:51Z,PT1M11S,11313,None,None,"['jeux olympiques', 'flamme olympiqe', 'grèce', 'corée du sud', 'cérémonie']"
1404,"Inde, États-Unis, Bangladesh... Quand les téléphones sont interdits - L'Express",N3-pC1oCRi8,"Inde, États-Unis, Bangladesh... Quand les téléphones sont interdits",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"À Hawaï, le maire d'Honolulu interdit aux piétons de traverser la rue en consultant leur téléphone. Ailleurs dans le monde, les interdictions sont parfois bien plus sévères.",2017-10-24T15:32:40Z,PT1M15S,676,None,None,"['téléphones', 'interdiction', 'monde', 'hawai', 'honolulu']"
1405,Des zombies se baladent à Londres - L'Express,zgWZg9fYmSw,Des zombies se baladent à Londres,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Une centaine de zombies a envahi les rues de Londres lundi matin pour célébrer le centième épisode de la série The Walking Dead. Frissons garantis.,2017-10-24T12:26:47Z,PT1M3S,4963,None,None,"['The Walking dead', 'zombies', 'Londres']"
1406,"À Mexico, les morts défilent dans les rues - L'Express",YGR6__hyrEE,"À Mexico, les morts défilent dans les rues",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"À quelques jours du traditionnel Jour des morts au Mexique, des milliers de personnes ont défilé dans les rues de Mexico grimées en ""Catrina"", une représentation de la mort.",2017-10-24T07:29:23Z,PT1M19S,2508,None,None,"['Mexico', 'Catrina', 'Mexique', 'morts']"
1407,Vidéo de présentation de l'appli l'Express - L'Express,62_uiEwptt0,Vidéo de présentation de l'appli l'Express,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2017-10-23T14:45:26Z,PT53S,40705,None,None,"['live', 'direct', 'télécharger', 'appli', 'news', 'android', 'lexpress', 'actu', 'actualités', 'temps réel']"
1408,Deux soeurs siamoises nées à Gaza attendent leur transfert à l'étranger - L'Express,qR4i6ySB_GQ,Deux soeurs siamoises nées à Gaza attendent leur transfert à l'étranger,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Deux fillettes siamoises sont nées à Gaza dimanche. Collées par le ventre et le bassin, elles attendent d'obtenir une autorisation pour être opérées à l'étranger.",2017-10-23T14:17:20Z,PT1M5S,8530,None,None,"['siamois', 'jumeaux', 'bébés', 'naissance', 'opération', 'gaza', 'palestine']"
1409,"Aux enchères, le secret du bonheur par Albert Einstein - L'Express",q2ztwXe6Gn0,"Aux enchères, le secret du bonheur par Albert Einstein",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Deux notes, remises par le célèbre physicien à Tokyo, ont refait surface 95 ans plus tard. Elles seront vendues mardi à la maison Winner's de Jérusalem. L'une d'elles dévoile le secret du bonheur vu par le physicien.",2017-10-23T12:09:26Z,PT1M7S,8588,None,None,"['Albert Einstein', 'bonheur', 'physique']"
1410,Plus de 2000 hectares brûlent en Corse - L'Express,PNCqprWm_Pk,Plus de 2000 hectares brûlent en Corse,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'incendie s'est déclaré dimanche vers 09h00, sur la commune de Ville-di-Paraso (Haute-Corse). Près de 2000 hectares au total ont été ravagés par les flammes, selon une estimation du Service départemental d'incendie et de secours (Sdis).",2017-10-23T09:04:35Z,PT54S,704,None,None,"['Corse', 'incendies', 'feu']"
1411,"À Paris, un feu d'artifice tiré en pleine nuit crée la panique - L'Express",dSDBSNDlut8,"À Paris, un feu d'artifice tiré en pleine nuit crée la panique",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Il a été tiré dimanche à minuit, au pied de la Tour Eiffel. De nombreux Parisiens ont redouté une fusillade. Il s'agissait en réalité d'un tournage de la série Sense 8.",2017-10-23T07:06:40Z,PT1M15S,15477,None,None,"['Paris', 'Sense8', ""fau d'artifice""]"
1412,Les oreilles de Donald Trump sifflent après les piques de Bush et Obama - L'Express,YCQ-_tngo5U,Les oreilles de Donald Trump sifflent après les piques de Bush et Obama,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"À quelques heures d'intervalles seulement, Barack Obama et George W. Bush ont chacune à leur tour critiqué la politique de Donald Trump sans jamais citer son nom.",2017-10-20T17:32:20Z,PT1M27S,1983,None,None,"['barack obama', 'george W. Bush', 'donald trump', 'président', 'etats-unis', 'politique']"
1413,Deux pilotes de ligne mettent en péril 200 passagers... pour s'amuser - L'Express,1OErZyyzGns,Deux pilotes de ligne mettent en péril 200 passagers... pour s'amuser,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Deux pilotes de la compagnie Air Berlin ont voulu marquer le dernier vol d'une ligne long-courrier en réalisant une manœuvre périlleuse... avec leurs 200 passagers à bord.,2017-10-20T14:04:00Z,PT1M5S,60020,None,None,"['avion', 'air berlin', 'düsseldorf', 'allemagne', 'danger']"
1414,"À Nanterre, les Rolling Stones étrennent la nouvelle U Arena - L'Express",Vg_xzqwVk5E,"À Nanterre, les Rolling Stones étrennent la nouvelle U Arena",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Ce jeudi soir, tout le monde était en rodage. Aussi bien la nouvelle arène francilienne qui accueillera bientôt les matchs de l'équipe de rugby du Racing 92, et dont c'était le spectaculaire baptême du feu, que les vieux fauves qui y ont été lâchés.",2017-10-20T11:52:19Z,PT1M26S,12434,None,None,"[""l'express"", 'rolling stones', 'paris', 'u arena', 'rock', 'musique']"
1415,La Poste: le prix du timbre augmente et frôle 1€ - L'Express,xwSG0siZXgk,La Poste: le prix du timbre augmente et frôle 1€,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Envoyer du courrier coûtera plus cher en 2018. La Poste a annoncé ce jeudi que les tarifs du courrier augmenteront à partir du 1er janvier prochain. L'Autorité de régulation des communications électroniques et des postes (Arcep) a donné son feu vert. L'envoi de lettres et colis va augmenter de 4,7% en moyenne.",2017-10-20T11:52:16Z,PT54S,1644,None,None,"[""l'express"", 'la poste', 'timbres', 'france']"
1416,Près de 80% des insectes volants auraient disparu en 30 ans en Europe - L'Express,aesguPNdhqg,Près de 80% des insectes volants auraient disparu en 30 ans en Europe,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Plus de 75% des insectes volants auraient disparu d'Europe en 30 ans.,2017-10-19T15:29:43Z,PT1M35S,855,None,None,"['insectes', 'europe', 'allemagne', 'étude', 'sciences']"
1417,"La police de sécurité du quotidien, c'est quoi? - L'Express",F8O_srq-UBc,"La police de sécurité du quotidien, c'est quoi?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Lors de son discours, il a aussi expliqué que la police de sécurité du quotidien (PSQ) qu'il entend mettre en place, ""n'est pas le retour à la police de proximité"" instaurée par Lionel Jospin puis supprimée par Nicolas Sarkozy. La concertation sur ce dispositif qui entrera en vigueur début 2018, débuterait dès lundi, a-t-il promis.",2017-10-19T12:14:04Z,PT1M21S,998,None,None,"[""l'express"", 'macron', 'police', 'france']"
1418,Espagne: la Catalogne bientôt privée d'autonomie? - L'Express,Yhpaf3yaF0c,Espagne: la Catalogne bientôt privée d'autonomie?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'ultimatum était fixé par Madrid à 10h. Et Carles Puigdemont s'est exprimé pile à l'heure. Le président de la Catalogne a informé jeudi le gouvernement espagnol que la Catalogne n'avait pas déclaré l'indépendance mais pourrait le faire si Madrid poursuivait la ""répression"", notamment en suspendant l'autonomie.",2017-10-19T12:14:03Z,PT1M13S,2482,None,None,"[""l'express"", 'wochit', 'espagne', 'catalogne', 'puigdemont', 'rajoy']"
1419,"""Emmanuel Macron n'est pas à l'aise dans le domaine régalien de la sécurité"" - L'Express",djPPZaFG3Oo,"""Emmanuel Macron n'est pas à l'aise dans le domaine régalien de la sécurité""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Le discours d'Emmanuel Macron à l'attention de la police avait été annoncé comme un grand rendez-vous. Il s'est transformé en un catalogue prudent de réformes à venir.,2017-10-18T16:29:03Z,PT2M6S,1029,None,None,"['emmanuel macron', 'police', 'discours', 'sécurité']"
1420,"Au Paraguay, une rivière se transforme en cimetière de poissons - L'Express",Kd4GF7k2ye8,"Au Paraguay, une rivière se transforme en cimetière de poissons",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Les habitants de la ville de Villa Hayes au Paraguay ont découvert avec stupeur des milliers de poissons morts ou agonisants à la surface de la rivière Confuso.,2017-10-18T15:33:55Z,PT1M1S,845,None,None,"['paraguay', 'poissons', 'morts', 'amérique du sud', 'rivière']"
1421,Classement Forbes: les riches toujours plus riches - L'Express,M02HEjSN5Mo,Classement Forbes: les riches toujours plus riches,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Toujours plus riches. Les Américains les plus fortunés se sont encore enrichis cette année, selon le nouveau classement du magazine Forbes, publié ce mardi. A quelques exceptions près. Le président Donald Trump, qui fait régulièrement la promotion des winners [les gagnants], a vu sa fortune fondre de quelque 600 millions de dollars",2017-10-18T12:04:53Z,PT1M4S,846,None,None,None
1422,"""La Chine va s'ouvrir davantage"" annonce Xi Jinping - L'Express",0x9AnuglhUg,"""La Chine va s'ouvrir davantage"" annonce Xi Jinping",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Xi Jinping a appelé mercredi les communistes chinois à combattre tout ce qui pourrait menacer l'autorité du parti au pouvoir, à l'ouverture d'un congrès qui doit offrir à l'homme fort de Pékin un nouveau sacre à la tête du pays le plus peuplé du monde.",2017-10-18T12:04:51Z,PT1M5S,781,None,None,"[""l'express"", 'chine', 'xi jinping', 'parti communiste', 'asie']"
1423,L'impressionnante force des vagues pendant la tempête Ophelia - L'Express,LhIrwsvlG-4,L'impressionnante force des vagues pendant la tempête Ophelia,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2017-10-18T12:04:48Z,PT1M26S,2434,None,None,"[""l'express"", 'irlande', 'tempete', 'ophelia', 'vagues', 'mer']"
1424,Daech perd le contrôle de Raqqa - L'Express,h8EWB8SBabw,Daech perd le contrôle de Raqqa,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'alliance anti-Etat islamique annonce ce mardi la prise ""totale"" de Raqqa, le bastion des djihadistes depuis 2014.",2017-10-17T18:28:10Z,PT1M13S,1299,None,None,"['daech', 'raqqa', 'syrie', 'djihadistes']"
1425,L'exode massif des Rohingyas vu du ciel - L'Express,YXxbu_GwucY,L'exode massif des Rohingyas vu du ciel,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Un drone des Nations unies a survolé l'exode de dizaines de milliers de Rohingyas lundi depuis la Birmanie vers le Bangladesh.,2017-10-17T15:46:03Z,PT1M11S,1001,None,None,"['rohingyas', 'nations unies', 'bangladesh', 'birmanie', 'exode']"
1426,Radars automatiques: où va l'argent des amendes? - L'Express,3yU6BD02G30,Radars automatiques: où va l'argent des amendes?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"C'est un rapport qui veut tordre le cou aux idées reçues. Les radars sont des ""pompes à frics""? Seuls 8% de leurs recettes rentrent pourtant dans les caisses de l'Etat, clame ce mardi la Sécurité routière. Elle publie un rapport annexé au Projet de loi de finances 2018, qui détaille pour la première fois l'utilisation du produit des flashs.",2017-10-17T12:17:07Z,PT1M13S,1385,None,None,None
1427,"Après les incendies ravageurs, le Portugal en deuil national - L'Express",H_2J3FcX1xE,"Après les incendies ravageurs, le Portugal en deuil national",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Le Portugal observe à partir de mardi un deuil national de trois jours après la mort d'au moins 36 personnes dans des incendies de forêt qui ont aussi fait trois morts en Espagne.,2017-10-17T12:17:05Z,PT1M10S,1267,None,None,None
1428,"La tempête Ophelia s'abat sur l'Irlande, au moins 3 morts - L'Express",j9DOgUUO2KU,"La tempête Ophelia s'abat sur l'Irlande, au moins 3 morts",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Après avoir épargné la France, la tempête Ophelia a touché les côtes irlandaises lundi. Trois personnes sont mortes suite à des chutes d'arbres.",2017-10-16T17:10:15Z,PT1M11S,7865,None,None,"['tempête', 'ophelia', 'tempête tropicale', 'morts', 'irlande']"
1429,Ondes gravitationnelles et étoiles à neutrons: un grand bond en avant pour la science - L'Express,77jFA3IXZzs,Ondes gravitationnelles et étoiles à neutrons: un grand bond en avant pour la science,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Pour la première fois, des ondes gravitationnelles provoquées par la fusion d'étoiles à neutrons ont été détectées. Une découverte majeure.",2017-10-16T14:28:22Z,PT1M18S,1556,None,None,"['ondes gravitationnelles', 'étoiles à neutrons', 'astronomie', 'espace', 'sciences']"
1430,Ouragan Ophelia: ciel d'or et odeur de feu en Bretagne - L'Express,GmnOnejKoE0,Ouragan Ophelia: ciel d'or et odeur de feu en Bretagne,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La Bretagne est plongée depuis ce week-end dans une ambiance poétique ou apocalyptique, selon les points de vue. De Rennes à Vannes en passant par Brest ou Saint-Brieuc sans oublier Lorient, les témoignages se multiplient: le ciel s'est paré d'une couleur or-jaunâtre et l'air sent le feu, l'incendie.",2017-10-16T12:07:24Z,PT58S,5480,None,None,None
1431,Somalie: 276 morts et 300 blessés dans l'attentat de Mogadiscio - L'Express,SO3QiYTQeVo,Somalie: 276 morts et 300 blessés dans l'attentat de Mogadiscio,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'attentat au camion piégé qui a frappé samedi le centre de Mogadiscio, en Somalie, était déjà le plus meutrier de l'histoire du pays, et le bilan humain ne cesse de grimper. Un total de 276 personnes ont été tuées et 300 blessées dans l'attaque au camion piégé a annoncé le ministère somalien de l'Information dans un communiqué publié dans la nuit de dimanche à lundi.",2017-10-16T12:07:24Z,PT1M18S,2796,None,None,"['lexpress', 'somalie', 'shebab', 'mogadiscio']"
1432,Des astronautes expérimentent le hand spinner dans l'espace - L'Express,GTVr0INsF0s,Des astronautes expérimentent le hand spinner dans l'espace,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Comment ""expérimenter les lois du mouvement de Newton"" tout en s'amusant? En jouant avec un hand spinner en micropesanteur évidemment. C'est en tout cas ce qu'on fait les astronautes Mark Vande Hei, Joseph Acaba, Randolph James Brasnik et Paolo Nespoli, à bord de la Station spatiale internationale.",2017-10-16T12:07:20Z,PT1M14S,2311,None,None,None
1433,Incendie en Californie: le bilan s'alourdit à 31 morts et 400 disparus - L'Express,DH1c4dwGAYc,Incendie en Californie: le bilan s'alourdit à 31 morts et 400 disparus,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"En tout 31 personnes sont décédées, mais seulement 17 corps de victimes, âgées de 57 à 95 ans selon le Los Angeles Times, ont été identifiées. ""Nous avons pu obtenir des identifications grâce à des appareils médicaux. Une prothèse de la hanche, par exemple, porte un numéro de série"", a commenté le shérif. Il s'agit d'ores et déjà du troisième incendie le plus meurtrier de l'histoire de la Californie.",2017-10-13T14:45:12Z,PT1M4S,1312,None,None,"[""l'express"", 'wochit', 'californie', 'incendie', 'nappa']"
1434,Les premières images de l'astéroïde qui a frôlé la Terre jeudi - L'Express,XXJ1VId0NgU,Les premières images de l'astéroïde qui a frôlé la Terre jeudi,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les scientifiques ont attentivement observé le vol d'un astéroïde à 44 000 kilomètres de la Terre ce jeudi, afin de se préparer au passage de futurs objets rocheux.",2017-10-13T06:41:50Z,PT1M12S,44484,None,None,"['astéroïde', 'terre', 'planète', 'sciences']"
1435,"Vladimir Poutine et la ""diplomatie du chien"" - L'Express",pEovuWUxqTE,"Vladimir Poutine et la ""diplomatie du chien""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2017-10-12T19:12:32Z,PT1M30S,69158,None,None,"[""l'express"", 'poutine', 'russie', 'wochit', 'chien', 'dog', 'merkel', 'japon']"
1436,Ces fois où Hollywood a plaisanté du comportement d'Harvey Weinstein - L'Express,KK4_sOJzmrs,Ces fois où Hollywood a plaisanté du comportement d'Harvey Weinstein,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"""Félicitations, vous n'aurez plus à prétendre être attirées par Harvey Weinstein"". C'est avec cette ""boutade"" que l'acteur Seth MacFarlane s'était adressé aux actrices nominées pour l'Oscar de la Meilleure actrice dans un second rôle en 2013. Accusé d'agressions sexuelles, de harcèlement et de viols, cette blague sur le magnat du cinéma prend aujourd'hui tout son sens.",2017-10-12T13:50:08Z,PT1M16S,2904,None,None,"[""l'express"", 'wochit', 'weinstein', 'hollywood', 'oscar']"
1437,Présentation de l'application L'Express Codes Promo - L'Express,V8v8N5-4d1U,Présentation de l'application L'Express Codes Promo,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2017-10-12T09:11:51Z,PT56S,6017,None,None,None
1438,Des enfants handicapés envoyés en apesanteur - L'Express,Rif8j3_MZL0,Des enfants handicapés envoyés en apesanteur,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le 24 août dernier, des enfants atteints de handicap sont venus d'Allemagne, de Belgique, d'Italie, d'Angleterre et de France pour embarquer à bord d'un avion spécialisé pour participer à un vol pas comme les autres. Accompagnés par six astronautes européens et de deux adultes handicapés, les enfants ont embarqué pour un vol parabolique permettant de créer une situation d'apesanteur.",2017-10-11T13:13:02Z,PT1M5S,6564,None,None,None
1439,L'image à ne pas louper: grand 8 émotionnel des indépendantistes catalans - L'Express,AYX4Zaw76uk,L'image à ne pas louper: grand 8 émotionnel des indépendantistes catalans,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Réunis à Barcelone devant un écran géant, les indépendantistes catalans sont passés par tous les sentiments en écoutant le discours du président catalan Carles Puigdemont.",2017-10-11T10:08:11Z,PT1M15S,1562,None,None,"['catalogne', 'discours', 'indépendance', 'barcelone']"
1440,"""Gardez vos nerfs!""... Quand Marlène Schiappa mouche un député - L'Express",ZO74wXk0u0A,"""Gardez vos nerfs!""... Quand Marlène Schiappa mouche un député",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2017-10-10T19:50:31Z,PT45S,7499,None,None,None
1441,Le président catalan diffère la proclamation de l'indépendance - L'Express,k02sy2NPULE,Le président catalan diffère la proclamation de l'indépendance,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"""J'assume le mandat du peuple pour que la Catalogne se transforme en un Etat indépendant."" Aussitôt après cette affirmation, le président séparatiste de la région autonome de Catalogne Carles Puigdemont a proposé de suspendre quelques semaines l'effet de la déclaration d'indépendance, le temps de laisser place au dialogue.",2017-10-10T19:50:31Z,PT45S,839,None,None,"['catalogne', 'espagne', 'lexpress']"
1442,Une Miss Monde en fauteuil roulant sacrée pour la première fois - L'Express,d8J_ipOl7A0,Une Miss Monde en fauteuil roulant sacrée pour la première fois,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La Bélarusse Alexandra Chichikova, 23 ans, a été sacrée samedi Miss Monde en fauteuil roulant à l'issue d'un concours inédit organisé à Varsovie.",2017-10-10T08:18:42Z,PT1M19S,2351,None,None,"['miss monde', 'varsovie', 'concours', 'fauteuil roulant', 'handicap']"
1443,"Le feu ravage la Californie, 10 morts - L'Express",vV8zVSlqNn4,"Le feu ravage la Californie, 10 morts",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le feu ravage la Californie depuis dimanche, poussé par des vents à plus de 90km/heure. Dix personnes sont mortes et 20 000 Californiens ont été évacués.",2017-10-10T05:53:47Z,PT1M23S,3790,None,None,"['californie', 'incendie', 'feu', 'etats-unis', 'morts', 'évacuation']"
1444,"À Moscou, un incendie ravage un centre commercial - L'Express",ovjddjNahvs,"À Moscou, un incendie ravage un centre commercial",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"3000 personnes ont été évacuées, dimanche, à l'extrémité sud-ouest de Moscou. Il y a plusieurs blessés selon le ministère des Situations d'urgence.",2017-10-09T08:10:07Z,PT1M12S,970,None,None,"['moscou', 'incendie', 'évacuation', 'russie', 'feu', 'pompiers']"
1445,Les policiers de Las Vegas rendent hommage à leur collègue tué dans la fusillade - L'Express,V7vnGr6QNCs,Les policiers de Las Vegas rendent hommage à leur collègue tué dans la fusillade,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Plusieurs centaines de policiers de Las Vegas ont rendu jeudi un hommage émouvant à Charleston Hartfield, seul policier tué lors de la fusillade qui a fait 58 morts.",2017-10-06T17:29:57Z,PT1M13S,1375,None,None,"['las vegas', 'policier', 'victime', 'hommage']"
1446,Une boule de feu traverse le ciel en Chine - L'Express,ZHAME7CgK-Y,Une boule de feu traverse le ciel en Chine,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,,2017-10-06T15:42:49Z,PT1M2S,8780,None,None,"['chine', 'ciel', 'météorite', 'météor']"
1447,"En Allemagne, une violente tempête fait au moins 7 morts - L'Express",Nj5PwHCrD1o,"En Allemagne, une violente tempête fait au moins 7 morts",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Des vents violents se sont abattus sur le nord de l'Allemagne, jeudi en fin de journée, faisant au moins six morts. Le trafic ferroviaire est fortement perturbé.",2017-10-06T06:44:50Z,PT1M7S,1669,None,None,"['Allemagne', 'tempête', 'grue', 'Berlin', 'Hambourg']"
1448,L'image à ne pas louper: Quand l'avion de Trump croise l'hôtel du tueur de Vegas - L'Express,A4mAw26vtaQ,L'image à ne pas louper: Quand l'avion de Trump croise l'hôtel du tueur de Vegas,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"C'est un cliché marquant. Trois jours après la tuerie de Las Vegas, Donald Trump s'est rendu dans le Nevada pour rendre hommage aux victimes. ""L'Amérique est véritablement un pays en deuil"", a-t-il lancé après s'être rendu, dans un hôpital.",2017-10-05T19:56:18Z,PT1M10S,8117,None,None,None
1449,"À Bali, malgré le danger du volcan Agung, ils continuent de prier - L'Express",kHiHlE4nVeQ,"À Bali, malgré le danger du volcan Agung, ils continuent de prier",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Malgré le danger, ils ne voulaient pas rater la cérémonie de la pleine lune. Si ils sont beaucoup moins nombreux cette année, la faute au menaçant volcan Agung, de nombreux Balinais se sont rendus au temple. Ces hindouistes refusent de quitter le lieu de culte pourtant situé a proximité du cratère. 

Une zone de 12 km autour de volcan a été entièrement évacuée, soit environ 140 000 habitants. Le mont Agung gronde depuis le mois d'août et pourrait entrer en éruption pour la première fois depuis 1963. Cette année là, le volcan avait craché des cendres jusqu'à Jakarta, à environ 1.000 km. Plusieurs éruptions avaient alors fait près de 1.600 morts au total.",2017-10-05T14:20:07Z,PT1M18S,779,None,None,"[""l'express"", 'wochit', 'bali', 'volcan', 'agung']"
1450,"Mochi, le chien à la langue la plus longue du monde - L'Express",wLF9e6LkLLU,"Mochi, le chien à la langue la plus longue du monde",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Une femelle Saint-Bernard du Dakota du Sud est entrée dans le Guinness des records grâce à la taille de sa langue qui atteint les 18,58 centimètres.",2017-10-04T19:54:45Z,PT1M10S,1606,None,None,"['chien', 'animaux', 'record', 'langue', 'guinness des records']"
1451,"Toux, interruption et décor en vrac... Le discours raté de Theresa May - L'Express",6utH5aECey4,"Toux, interruption et décor en vrac... Le discours raté de Theresa May",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Au milieu de son discours de conclusion du congrès du Parti conservateur, la Première ministre britannique s'est vue remettre un formulaire de licenciement, entre autres.",2017-10-04T17:18:12Z,PT1M33S,4235,None,None,"['theresa may', 'première ministre', 'royaume-uni', 'discours', 'toux']"
1452,Le premier bébé hippopotame de l'année est né dans un zoo français - L'Express,7apQlFggKX4,Le premier bébé hippopotame de l'année est né dans un zoo français,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,Un bébé hippopotame de 50 kilos est né le 1er septembre dans un zoo de Loire Atlantique. Les internautes sont invités dès jeudi à lui trouver un nom.,2017-10-04T14:40:57Z,PT1M7S,990,None,None,"['bébé', 'hippopotame', 'naissance', 'animaux', 'zoo', 'france', 'loire atlantique']"
